"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Clonidine hydrochloride","52817-181-00",".2 mg/1","TABLET","ORAL","ANDA070924","TruPharma, LLC","52817-181","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","1000 TABLET in 1 BOTTLE (52817-181-00)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","52817-181-50",".2 mg/1","TABLET","ORAL","ANDA070924","TruPharma, LLC","52817-181","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","500 TABLET in 1 BOTTLE (52817-181-50)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","52817-182-50",".3 mg/1","TABLET","ORAL","ANDA070923","TruPharma, LLC","52817-182","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","500 TABLET in 1 BOTTLE (52817-182-50)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","52817-182-10",".3 mg/1","TABLET","ORAL","ANDA070923","TruPharma, LLC","52817-182","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","100 TABLET in 1 BOTTLE (52817-182-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","52817-182-00",".3 mg/1","TABLET","ORAL","ANDA070923","TruPharma, LLC","52817-182","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/01/2017","N/A","ANDA","1000 TABLET in 1 BOTTLE (52817-182-00)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","55154-0189-0",".1 mg/1","TABLET","ORAL","ANDA077901","Cardinal Health 107, LLC","55154-0189","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/09/2025","N/A","ANDA","10 BLISTER PACK in 1 BAG (55154-0189-0)  / 1 TABLET in 1 BLISTER PACK","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","55154-2576-0",".1 mg/1","TABLET","ORAL","ANDA070974","Cardinal Health 107, LLC","55154-2576","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/29/2020","N/A","ANDA","10 BLISTER PACK in 1 BAG (55154-2576-0)  / 1 TABLET in 1 BLISTER PACK","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","55154-2577-0",".2 mg/1","TABLET","ORAL","ANDA070975","Cardinal Health 107, LLC","55154-2577","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/30/2020","N/A","ANDA","10 BLISTER PACK in 1 BAG (55154-2577-0)  / 1 TABLET in 1 BLISTER PACK","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-647-50",".1 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-647","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","500 TABLET in 1 BOTTLE (58657-647-50)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-647-10",".1 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-647","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","1000 TABLET in 1 BOTTLE (58657-647-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-647-01",".1 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-647","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","100 TABLET in 1 BOTTLE (58657-647-01)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-648-50",".2 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-648","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","500 TABLET in 1 BOTTLE (58657-648-50)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-648-10",".2 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-648","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","1000 TABLET in 1 BOTTLE (58657-648-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-648-01",".2 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-648","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","100 TABLET in 1 BOTTLE (58657-648-01)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-649-50",".3 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-649","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","500 TABLET in 1 BOTTLE (58657-649-50)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-649-10",".3 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-649","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","1000 TABLET in 1 BOTTLE (58657-649-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","58657-649-01",".3 mg/1","TABLET","ORAL","ANDA202297","Method Pharmaceuticals, LLC","58657-649","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","100 TABLET in 1 BOTTLE (58657-649-01)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","59651-232-01",".1 mg/1","TABLET","ORAL","ANDA070886","Aurobindo Pharma Limited","59651-232","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","100 TABLET in 1 BOTTLE (59651-232-01)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","59651-232-99",".1 mg/1","TABLET","ORAL","ANDA070886","Aurobindo Pharma Limited","59651-232","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","1000 TABLET in 1 BOTTLE (59651-232-99)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","59651-233-05",".2 mg/1","TABLET","ORAL","ANDA070886","Aurobindo Pharma Limited","59651-233","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","500 TABLET in 1 BOTTLE (59651-233-05)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","59651-233-01",".2 mg/1","TABLET","ORAL","ANDA070886","Aurobindo Pharma Limited","59651-233","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","100 TABLET in 1 BOTTLE (59651-233-01)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","59651-234-05",".3 mg/1","TABLET","ORAL","ANDA070886","Aurobindo Pharma Limited","59651-234","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","500 TABLET in 1 BOTTLE (59651-234-05)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","59651-234-01",".3 mg/1","TABLET","ORAL","ANDA070886","Aurobindo Pharma Limited","59651-234","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/02/2021","N/A","ANDA","100 TABLET in 1 BOTTLE (59651-234-01)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","60687-113-01",".1 mg/1","TABLET","ORAL","ANDA070974","American Health Packaging","60687-113","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/29/2020","N/A","ANDA","100 BLISTER PACK in 1 BOX, UNIT-DOSE (60687-113-01)  / 1 TABLET in 1 BLISTER PACK (60687-113-11)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","60687-124-01",".2 mg/1","TABLET","ORAL","ANDA070975","American Health Packaging","60687-124","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/30/2020","N/A","ANDA","100 BLISTER PACK in 1 BOX, UNIT-DOSE (60687-124-01)  / 1 TABLET in 1 BLISTER PACK (60687-124-11)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine hydrochloride","60687-462-21",".1 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA209686","American Health Packaging","60687-462","Clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/17/2019","N/A","ANDA","30 BLISTER PACK in 1 BOX, UNIT-DOSE (60687-462-21)  / 1 TABLET, EXTENDED RELEASE in 1 BLISTER PACK (60687-462-11)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","60760-057-90",".1 mg/1","TABLET","ORAL","ANDA091368","St. Mary's Medical Park Pharmacy","60760-057","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/10/2020","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (60760-057-90)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","60760-057-30",".1 mg/1","TABLET","ORAL","ANDA091368","St. Mary's Medical Park Pharmacy","60760-057","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/02/2018","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (60760-057-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","60760-992-30",".1 mg/1","TABLET","ORAL","ANDA078895","ST. MARY'S MEDICAL PARK PHARMACY","60760-992","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/15/2025","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (60760-992-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"CLONIDINE HYDROCHLORIDE","61919-605-60",".1 mg/1","TABLET","ORAL","ANDA091368","DirectRX","61919-605","CLONIDINE HYDROCHLORIDE","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/04/2019","N/A","ANDA","60 TABLET in 1 BOTTLE (61919-605-60)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"CLONIDINE HYDROCHLORIDE","61919-605-90",".1 mg/1","TABLET","ORAL","ANDA091368","DirectRX","61919-605","CLONIDINE HYDROCHLORIDE","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/04/2019","N/A","ANDA","90 TABLET in 1 BOTTLE (61919-605-90)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"CLONIDINE HYDROCHLORIDE","61919-605-30",".1 mg/1","TABLET","ORAL","ANDA091368","DirectRX","61919-605","CLONIDINE HYDROCHLORIDE","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/04/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (61919-605-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-054-71",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-054","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (62332-054-71)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-054-30",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-054","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (62332-054-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-054-31",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-054","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (62332-054-31)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-054-91",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-054","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","1000 TABLET in 1 BOTTLE (62332-054-91)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-054-10",".1 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-054","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 CARTON (62332-054-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-055-10",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-055","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 CARTON (62332-055-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-055-31",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-055","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (62332-055-31)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-055-71",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-055","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (62332-055-71)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-055-91",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-055","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","1000 TABLET in 1 BOTTLE (62332-055-91)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-055-30",".2 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-055","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (62332-055-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-056-10",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-056","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 CARTON (62332-056-10)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-056-30",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-056","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","30 TABLET in 1 BOTTLE (62332-056-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-056-71",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-056","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","500 TABLET in 1 BOTTLE (62332-056-71)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-056-31",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-056","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","100 TABLET in 1 BOTTLE (62332-056-31)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","62332-056-91",".3 mg/1","TABLET","ORAL","ANDA091368","Alembic Pharmaceuticals Inc.","62332-056","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/03/2016","N/A","ANDA","1000 TABLET in 1 BOTTLE (62332-056-91)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"CLONIDINE HYDROCHLORIDE","63187-202-90",".1 mg/1","TABLET","ORAL","ANDA070925","Proficient Rx LP","63187-202","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/02/2015","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (63187-202-90)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"CLONIDINE HYDROCHLORIDE","63187-202-60",".1 mg/1","TABLET","ORAL","ANDA070925","Proficient Rx LP","63187-202","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/02/2015","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (63187-202-60)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"CLONIDINE HYDROCHLORIDE","63187-202-30",".1 mg/1","TABLET","ORAL","ANDA070925","Proficient Rx LP","63187-202","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/02/2015","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (63187-202-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","63187-419-90",".1 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","63187-419","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2019","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (63187-419-90)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","63187-419-60",".1 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","63187-419","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2019","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (63187-419-60)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","63187-419-30",".1 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","63187-419","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2019","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (63187-419-30)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","63187-419-20",".1 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","63187-419","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2019","N/A","ANDA","20 TABLET in 1 BOTTLE, PLASTIC (63187-419-20)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"clonidine hydrochloride","63187-419-12",".1 mg/1","TABLET","ORAL","ANDA078895","Proficient Rx LP","63187-419","clonidine hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/24/2021","N/A","ANDA","12 TABLET in 1 BOTTLE, PLASTIC (63187-419-12)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","63629-1208-1",".1 mg/1","TABLET, EXTENDED RELEASE","ORAL","ANDA209757","Bryant Ranch Prepack","63629-1208","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/08/2024","N/A","ANDA","60 TABLET, EXTENDED RELEASE in 1 BOTTLE (63629-1208-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","63629-2314-1",".1 mg/1","TABLET","ORAL","ANDA202297","Bryant Ranch Prepack","63629-2314","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","500 TABLET in 1 BOTTLE (63629-2314-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","63629-2315-1",".1 mg/1","TABLET","ORAL","ANDA202297","Bryant Ranch Prepack","63629-2315","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","100 TABLET in 1 BOTTLE (63629-2315-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","63629-2316-1",".2 mg/1","TABLET","ORAL","ANDA202297","Bryant Ranch Prepack","63629-2316","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","500 TABLET in 1 BOTTLE (63629-2316-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","63629-2317-1",".2 mg/1","TABLET","ORAL","ANDA202297","Bryant Ranch Prepack","63629-2317","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","100 TABLET in 1 BOTTLE (63629-2317-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","63629-2318-1",".3 mg/1","TABLET","ORAL","ANDA202297","Bryant Ranch Prepack","63629-2318","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","500 TABLET in 1 BOTTLE (63629-2318-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
"Clonidine Hydrochloride","63629-2319-1",".3 mg/1","TABLET","ORAL","ANDA202297","Bryant Ranch Prepack","63629-2319","Clonidine Hydrochloride","CLONIDINE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/01/2020","N/A","ANDA","100 TABLET in 1 BOTTLE (63629-2319-1)","Adrenergic alpha2-Agonists [MoA],  Central alpha-2 Adrenergic Agonist [EPC]","N/A","No","12/31/2026"
